Global Seamount Database from Kim, S.-S., and P. Wessel (2011), Geophys. J. Int., in revision.
This file contains 24,646 potential seamounts from the entire ocean basins.
The columns are:
Col 1: Longitude (-180/+180). Center of each seamount (in degrees)
Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
Col 3: Estimated azimuth of the basal ellipse (in degree)
Col 4: Estimated major axis of the basal ellipse of each seamount (in km)
Col 5: Estimated minor axis of the basal ellipse of each seamount (in km)
Col 6: Seamount height obtained from the prediced bathymetry TOPO V12 (in m)
Col 7: Maximum amplitude of the Free-Air Gravity Anomaly (in mGal)
Col 8: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
Col 9: Regional depth of each seamount (in m)
Col 10: Age of underlying seafloor from the AGE 3.2 grid (in Myr)
Col 11: ID for each seamount (plate_###)
For explanation of modeling and notations, please see our GJI paper

Longitude	Latitude	Azimuth	Major	Minor	Height	FAA	VGG	Depth	CrustAge	ID
18.85086	-56.59640	35.8	13.7	9.1	409.4	26.5	32.9	-4434.8	41.0	KW-06185
18.08068	-56.89206	15.6	9.5	6.9	276.6	31.1	33.7	-4577.5	42.9	KW-06186
17.83192	-53.37303	-36.4	14.4	11.9	430.3	51.1	32.5	-3353.4	10.9	KW-06187
19.07199	-54.46823	164.9	9.7	7.7	222.1	31.9	42.3	-3740.8	23.6	KW-06188
17.92534	-54.34442	12.2	12.0	7.4	386.4	15.6	35.3	-4101.9	24.5	KW-06189
18.24990	-56.72091	67.1	17.8	14.3	554.6	27.3	34.4	-4901.2	41.1	KW-06190
18.58373	-54.81545	172.6	10.5	8.4	132.5	28.9	47.5	-4105.3	27.3	KW-06191
17.72779	-53.64648	171.5	13.1	11.5	304.1	29.2	29.8	-3561.7	16.5	KW-06192
19.92748	-55.75632	12.9	14.3	10.9	175.3	14.3	29.5	-4410.3	32.5	KW-06193
18.61755	-53.24319	24.7	12.7	11.0	403.7	45.3	35.5	-3164.6	6.7	KW-06194
20.46979	-53.45564	-4.8	9.1	7.3	245.0	48.8	29.5	-3139.5	6.2	KW-06195
19.64402	-54.05983	169.8	6.1	4.8	103.6	24.9	45.9	-3324.5	17.9	KW-06196
21.00667	-54.78954	172.3	13.1	11.3	249.7	17.8	28.5	-4094.6	23.2	KW-06197
19.45966	-56.05438	-28.9	26.5	13.8	466.3	30.6	34.0	-4446.4	35.4	KW-06198
21.94262	-57.29853	78.3	10.4	7.8	213.1	37.8	49.8	-4500.3	51.9	KW-06199
20.82681	-54.02535	65.6	10.5	8.7	313.5	31.9	29.9	-3573.0	13.3	KW-06200
19.00955	-55.03520	160.0	8.0	6.3	139.0	16.9	25.9	-4351.6	28.3	KW-06201
20.04589	-57.07325	58.9	17.3	13.0	281.9	28.4	31.4	-4394.0	45.4	KW-06202
21.02669	-57.12030	5.8	19.6	13.7	519.9	4.4	26.5	-5045.6	49.7	KW-06203
20.97925	-54.02661	69.0	11.4	10.6	271.1	29.8	26.9	-3500.1	12.9	KW-06204
20.37346	-54.89851	87.9	17.4	13.4	385.8	25.4	28.5	-4246.3	25.0	KW-06205
20.55200	-54.56424	-22.3	8.0	5.9	104.0	34.9	27.6	-3676.3	22.1	KW-06206
17.65967	-55.40895	34.6	15.6	11.4	223.6	27.1	26.2	-4652.3	33.5	KW-06207
20.51809	-54.71124	36.3	7.0	6.3	113.5	29.4	27.4	-3846.8	23.3	KW-06208
22.52918	-54.73828	88.3	16.7	12.8	266.9	31.7	26.6	-3661.1	20.8	KW-06209
19.16233	-56.96320	177.3	13.6	11.8	333.4	0.5	27.6	-4915.4	43.3	KW-06210
18.58632	-55.07155	45.4	16.2	15.3	244.8	24.7	23.1	-4440.9	29.4	KW-06211
21.24078	-55.76666	57.5	16.8	10.7	155.1	16.4	18.0	-4240.4	30.6	KW-06212
18.67071	-56.79934	-25.2	17.0	13.6	326.1	21.7	24.9	-4773.7	43.0	KW-06213
19.95369	-53.51715	141.0	8.3	7.1	269.7	36.1	26.6	-3238.2	7.7	KW-06214
19.85827	-54.47548	77.7	7.1	5.7	147.6	16.0	24.4	-3902.3	22.5	KW-06215
18.33202	-55.10487	-54.7	15.2	12.6	224.8	22.1	22.5	-4547.8	30.1	KW-06216
20.16054	-55.94625	173.0	20.2	17.0	296.4	1.9	23.4	-4717.7	33.4	KW-06217
22.24717	-57.41103	-80.6	11.5	9.9	236.2	31.5	33.2	-4551.1	53.0	KW-06218
18.91361	-57.18540	56.9	15.4	14.5	263.4	-0.9	23.3	-4963.9	45.5	KW-06219
17.58984	-53.40486	42.9	17.4	14.4	307.6	27.9	20.1	-3391.6	12.6	KW-06220
18.13142	-55.33912	144.3	16.9	12.4	109.6	28.8	16.3	-4496.1	32.3	KW-06221
26.35724	-53.68739	-5.8	19.6	15.8	1828.2	124.4	124.1	-4350.4	8.6	KW-06222
24.89786	-56.00935	31.4	24.4	13.1	804.9	38.4	81.7	-4406.6	40.7	KW-06223
24.56963	-53.64078	-10.6	21.0	18.7	1630.1	71.5	87.4	-3857.2	1.1	KW-06224
26.28082	-56.86057	-1.0	20.7	11.4	466.2	37.6	79.7	-5092.2	54.2	KW-06225
22.53796	-56.48144	25.7	14.8	12.7	1100.6	52.6	76.2	-3874.0	44.0	KW-06226
23.07923	-54.56515	-61.3	19.2	11.2	828.6	63.5	68.8	-3820.8	17.1	KW-06227
22.59152	-53.67008	16.8	16.5	8.3	985.5	82.3	62.2	-2998.3	5.6	KW-06228
23.35070	-55.20657	32.4	12.8	8.6	480.9	29.4	49.9	-3766.3	29.6	KW-06229
25.20433	-56.27881	3.4	26.7	15.1	1132.2	30.5	64.0	-5286.6	43.2	KW-06230
26.34178	-53.13854	70.1	17.1	15.1	787.4	95.8	59.5	-3460.4	4.8	KW-06231
24.10795	-54.36436	32.6	13.3	10.7	870.9	37.2	64.2	-4332.5	11.4	KW-06232
24.97329	-54.42946	-25.3	18.3	12.4	759.7	72.1	59.7	-4126.3	24.2	KW-06233
25.11498	-56.55953	1.4	34.9	24.0	981.5	39.9	51.6	-5289.0	47.4	KW-06234
24.32440	-53.74229	2.0	8.9	8.2	393.3	75.3	60.0	-3125.6	3.0	KW-06235
26.98376	-56.03455	-90.0	14.4	10.1	529.8	27.6	50.4	-5185.6	55.7	KW-06236
26.29489	-53.30477	-36.5	18.7	11.8	1091.1	84.4	60.5	-4099.7	6.2	KW-06237
22.83840	-56.16633	33.2	55.5	21.7	1225.9	58.1	51.5	-3647.7	40.4	KW-06238
24.43045	-54.87546	-30.2	11.0	6.0	324.7	60.5	50.3	-3914.9	24.2	KW-06239
25.02865	-57.41861	36.2	17.8	14.5	865.1	24.7	59.8	-5508.3	56.6	KW-06240
24.35939	-53.87975	23.1	16.9	14.6	864.2	70.5	61.2	-3560.8	4.6	KW-06241
26.17867	-55.66730	13.2	25.0	9.3	572.3	51.3	43.1	-4765.8	37.9	KW-06242
23.00227	-55.99518	83.7	12.7	9.6	621.3	50.6	32.1	-3042.2	38.3	KW-06243
26.15402	-56.10753	-37.2	18.9	12.3	661.9	37.6	49.3	-5117.7	43.6	KW-06244
25.32464	-55.15840	10.2	20.1	9.1	426.9	33.8	46.3	-4515.2	30.5	KW-06245
25.24785	-54.21747	53.8	18.0	12.3	442.4	61.3	49.7	-3928.1	21.9	KW-06246
25.86745	-53.89281	22.2	23.3	16.2	623.7	87.6	50.1	-3955.4	12.3	KW-06247
23.12638	-54.34215	-29.9	13.5	11.7	546.6	42.4	48.0	-3788.6	13.1	KW-06248
23.83146	-55.30516	-31.5	16.6	13.4	637.7	43.4	15.5	-3877.5	29.4	KW-06249
27.08018	-56.26807	8.2	26.1	16.4	409.5	21.6	46.7	-5288.9	59.1	KW-06250
24.41076	-54.02099	-15.6	16.7	13.2	474.0	48.5	48.1	-3728.8	6.3	KW-06251
24.35848	-54.17332	-80.5	12.7	7.5	315.6	40.9	42.2	-3848.7	8.3	KW-06252
23.44757	-54.36081	-39.2	14.2	11.7	390.5	53.9	35.5	-3700.3	12.7	KW-06253
25.02903	-54.67281	-61.3	17.4	10.8	582.4	54.2	41.9	-4284.4	26.6	KW-06254
27.08580	-56.48660	29.5	40.0	14.9	379.4	18.3	36.0	-5452.4	62.1	KW-06255
23.94907	-54.66960	-79.4	13.7	12.0	605.2	5.9	27.7	-4847.6	16.9	KW-06256
24.15531	-56.46803	169.7	12.1	9.6	281.8	2.1	43.4	-4106.4	44.6	KW-06257
22.98381	-54.68989	49.1	8.0	6.3	101.8	45.5	36.6	-3462.4	19.4	KW-06258
24.43485	-56.24732	-24.6	7.9	5.5	213.3	-4.7	32.2	-4258.1	42.3	KW-06259
23.67645	-54.15657	-44.0	8.5	6.5	167.6	51.5	22.6	-3505.1	9.3	KW-06260
25.38687	-56.88792	-22.1	15.6	11.7	309.1	9.1	28.1	-5140.2	51.5	KW-06261
23.63649	-56.84931	53.6	14.4	11.1	264.8	-1.5	15.0	-4265.7	48.0	KW-06262
26.59125	-54.41584	169.9	14.9	12.2	158.4	-17.9	18.8	-5235.5	23.0	KW-06263
23.13203	-57.00253	166.2	14.0	11.2	295.7	-3.6	19.1	-4611.7	48.7	KW-06264
24.41221	-56.06435	78.7	6.8	5.7	167.2	-8.8	19.1	-4576.4	39.5	KW-06265
25.81811	-56.85168	155.1	12.4	10.6	395.6	-6.4	19.8	-5378.9	51.3	KW-06266
27.86658	-55.11374	-26.2	16.6	9.9	1204.0	82.0	98.1	-4892.5	54.3	KW-06267
29.85724	-54.61046	23.1	50.9	11.4	574.1	46.5	77.1	-5584.2	70.1	KW-06268
27.87563	-53.48949	21.3	20.0	10.5	737.8	39.4	80.2	-4604.8	10.2	KW-06269
28.97747	-53.43580	29.7	23.2	13.0	913.9	89.9	79.8	-4640.2	36.1	KW-06270
29.04711	-52.06937	56.6	27.6	16.7	681.6	41.5	60.7	-4535.0	7.7	KW-06271
26.58014	-55.16495	-25.7	23.2	14.6	780.9	40.2	42.9	-5044.6	32.7	KW-06272
27.33900	-53.88545	29.3	27.0	19.8	779.3	26.5	70.3	-4724.6	19.0	KW-06273
27.84318	-54.20916	3.6	32.1	17.7	968.2	59.0	64.3	-4679.7	31.1	KW-06274
27.72295	-54.79548	-4.8	15.3	9.7	427.8	51.9	60.8	-4504.3	39.8	KW-06275
28.92401	-52.26575	15.8	29.8	11.2	547.7	41.7	63.1	-4480.6	8.0	KW-06276
28.52383	-52.66084	18.5	16.7	9.2	518.1	48.2	67.6	-4356.3	7.6	KW-06277
30.06560	-53.32197	4.1	38.4	11.5	692.5	45.5	68.1	-5449.6	57.3	KW-06278
27.44290	-53.71102	-47.2	16.9	16.2	663.1	14.8	53.9	-4634.6	14.5	KW-06279
27.93489	-53.99208	61.9	15.0	12.1	853.5	47.8	58.2	-4824.2	23.3	KW-06280
27.78663	-54.48405	-82.6	16.6	9.3	554.8	48.7	47.1	-4652.1	37.6	KW-06281
29.02951	-53.86288	1.8	11.8	7.8	384.6	66.0	56.9	-4545.2	51.9	KW-06282
27.96928	-56.01767	7.5	45.0	15.8	629.6	25.2	47.6	-5562.9	64.5	KW-06283
29.10675	-54.07905	29.9	19.8	18.2	851.5	51.6	55.7	-5247.0	54.1	KW-06284
31.81417	-53.39562	26.6	23.7	13.7	501.5	35.7	50.8	-5279.3	78.9	KW-06285
30.38982	-52.55476	-18.3	23.6	8.3	426.0	36.9	39.4	-5060.8	51.1	KW-06286
31.74322	-53.70915	26.7	20.3	11.5	663.7	21.5	30.6	-5276.4	82.0	KW-06287
30.16450	-53.76718	43.2	15.3	12.4	538.3	18.3	49.0	-5489.6	61.8	KW-06288
30.10510	-53.87214	34.8	12.1	10.7	262.5	11.2	43.4	-5419.4	62.8	KW-06289
30.72376	-54.37800	171.3	10.0	7.9	165.7	23.2	48.6	-5303.4	78.1	KW-06290
28.71429	-54.59695	-5.7	45.1	13.7	590.7	14.8	36.5	-5644.0	57.1	KW-06291
31.75884	-53.55190	143.9	17.5	13.5	342.0	27.1	32.4	-5292.9	80.1	KW-06292
29.49220	-53.07126	-43.9	7.7	7.3	276.0	20.5	33.2	-5217.2	34.9	KW-06293
29.69884	-54.07700	69.0	7.4	6.1	132.7	1.9	27.3	-5401.3	64.5	KW-06294
32.48353	-56.51361	70.1	14.9	10.7	161.8	20.2	23.7	-5516.4	98.2	KW-06295
28.34692	-53.70701	171.2	12.8	10.8	229.5	28.0	24.4	-4752.7	25.5	KW-06296
33.70976	-52.44371	13.0	20.0	11.9	578.1	35.4	55.2	-5184.1	76.9	KW-06297
32.84749	-57.14949	80.5	14.8	11.4	306.7	12.7	39.2	-5650.6	100.6	KW-06298
33.58717	-52.68303	60.4	25.9	22.2	428.4	25.4	38.2	-5363.5	78.5	KW-06299
33.48587	-56.57871	173.2	12.9	8.5	410.1	14.0	36.2	-5360.0	98.4	KW-06300
34.71034	-53.52199	6.4	19.1	8.5	339.4	31.3	35.3	-5001.4	82.8	KW-06301
32.93030	-52.85454	-26.4	22.6	7.3	283.4	26.3	34.3	-5228.8	77.5	KW-06302
35.03465	-53.11144	9.5	9.9	4.7	101.0	29.3	32.3	-4769.9	80.5	KW-06303
32.65272	-53.28902	-0.3	20.0	5.5	232.7	18.7	32.3	-5300.7	80.7	KW-06304
34.42878	-55.59126	133.0	11.5	8.7	468.6	21.8	31.3	-5346.8	95.2	KW-06305
33.95118	-55.57890	18.6	7.6	5.4	369.1	20.5	30.3	-5504.9	95.1	KW-06306
34.11695	-55.82481	-63.6	12.1	8.1	160.9	20.9	27.3	-5321.6	96.0	KW-06307
35.90164	-53.71880	129.8	9.7	5.7	143.8	20.3	24.4	-4860.2	89.2	KW-06308
32.76313	-55.93601	-33.9	16.1	7.6	359.4	28.9	24.4	-5553.7	95.4	KW-06309
41.48930	-55.04659	85.4	13.4	12.8	1204.3	55.8	70.8	-4258.8	93.9	KW-06310
41.60872	-55.25574	-26.0	15.4	11.0	1179.4	48.3	66.8	-4460.4	96.7	KW-06311
42.49259	-55.71320	-24.8	18.5	12.4	1359.3	44.4	59.8	-4579.4	96.3	KW-06312
39.08913	-54.87037	2.1	17.0	14.9	1198.2	61.2	59.7	-3593.6	93.4	KW-06313
38.75529	-54.24905	17.9	11.2	9.1	528.1	55.4	53.1	-3486.2	91.6	KW-06314
39.26881	-54.68271	29.9	7.4	5.1	365.6	50.0	54.2	-3071.4	92.8	KW-06315
38.97165	-55.44866	22.3	13.9	8.9	700.1	47.8	52.1	-3757.9	95.1	KW-06316
38.94309	-55.85346	23.5	15.3	10.1	768.9	36.6	52.4	-4306.3	95.5	KW-06317
41.48556	-54.82938	-3.1	12.9	8.8	543.4	45.9	43.7	-4019.5	92.2	KW-06318
41.85698	-55.55958	-10.4	24.3	10.7	1047.9	45.3	43.3	-4518.6	96.9	KW-06319
40.61796	-54.57645	34.0	16.5	11.3	726.9	67.9	32.1	-3341.7	93.1	KW-06320
39.30223	-53.80854	-2.0	15.6	10.5	552.8	55.7	42.2	-3058.3	90.4	KW-06321
39.03866	-55.08440	3.3	24.3	10.2	459.1	46.5	33.7	-3511.9	94.0	KW-06322
39.49361	-57.35890	-19.0	13.8	7.0	275.4	26.1	36.7	-5356.8	103.5	KW-06323
38.19569	-55.41677	-8.4	12.6	9.9	591.6	40.9	36.1	-4204.3	94.6	KW-06324
39.00497	-56.26112	-7.0	13.4	11.2	520.7	22.5	29.9	-4887.9	99.7	KW-06325
39.12755	-52.87774	67.4	19.1	12.3	393.0	47.5	23.4	-3694.6	86.5	KW-06326
38.95087	-55.65208	-11.6	11.4	4.1	271.7	36.0	32.6	-3935.8	95.4	KW-06327
38.88040	-54.07197	63.0	14.3	8.9	427.5	45.3	34.1	-3564.4	91.1	KW-06328
41.66122	-54.23938	0.8	26.8	12.2	203.3	46.3	19.3	-3491.7	92.1	KW-06329
38.15782	-56.66087	-11.7	13.1	8.6	354.3	26.5	28.1	-5149.2	100.1	KW-06330
38.04190	-54.77069	23.2	13.2	7.3	311.0	36.7	23.6	-4256.7	92.9	KW-06331
38.42616	-53.93949	12.2	7.6	6.2	219.6	33.4	29.3	-4044.9	89.9	KW-06332
42.38802	-54.82588	31.0	14.6	11.5	500.9	46.1	28.5	-4072.6	94.8	KW-06333
42.02516	-57.33025	15.3	16.0	9.2	411.2	14.8	27.3	-5329.5	99.7	KW-06334
39.80804	-54.97618	32.9	18.5	8.0	259.6	45.6	27.0	-3327.8	94.1	KW-06335
41.55777	-56.58432	20.7	15.2	9.8	364.0	23.5	28.3	-4969.1	98.8	KW-06336
39.40999	-56.93521	60.7	13.5	9.7	340.3	23.0	26.4	-5344.4	102.1	KW-06337
42.06218	-54.53730	25.5	17.1	8.7	260.2	51.0	26.3	-3694.2	91.1	KW-06338
37.52674	-55.22971	83.9	12.1	8.0	155.9	34.6	18.5	-4514.8	94.0	KW-06339
40.03147	-55.31448	-27.1	11.0	6.9	393.9	43.3	31.8	-3656.2	94.3	KW-06340
42.18610	-56.10890	12.1	11.0	6.9	206.0	22.1	25.5	-4825.9	97.3	KW-06341
38.40900	-55.66396	30.8	11.3	9.5	371.7	27.5	23.9	-4157.2	95.6	KW-06342
39.92216	-56.82512	60.2	10.9	9.2	282.5	18.0	23.8	-5291.5	102.3	KW-06343
38.49905	-55.33379	-4.9	14.5	6.2	173.0	30.2	26.9	-4002.5	94.6	KW-06344
39.46619	-56.18467	12.7	10.3	8.4	190.1	13.2	15.1	-4808.1	99.9	KW-06345
40.36427	-57.19619	23.2	11.0	7.3	185.7	23.3	23.2	-5196.3	103.8	KW-06346
38.24893	-53.33438	-12.0	13.4	9.8	150.8	40.7	21.9	-4204.4	86.7	KW-06347
39.14553	-56.42847	26.5	10.8	7.1	144.3	16.3	24.2	-5016.6	100.3	KW-06348
41.38156	-55.92492	-53.5	15.1	9.5	245.6	25.0	19.1	-4640.2	98.1	KW-06349
42.27245	-56.24712	-41.4	14.0	9.8	115.3	20.8	20.5	-4766.4	97.3	KW-06350
41.01191	-55.98432	13.3	8.9	4.0	672.4	21.0	15.7	-4604.7	98.7	KW-06351
39.93636	-56.20539	-83.5	9.9	7.5	313.9	20.8	20.0	-4793.2	100.4	KW-06352
40.31890	-54.82758	35.7	14.2	9.9	241.3	50.2	18.8	-3382.3	93.6	KW-06353
42.49786	-56.74900	-2.7	7.8	4.3	226.1	19.5	18.8	-5005.7	97.4	KW-06354
46.98250	-53.39599	11.3	35.9	20.3	3599.6	166.1	166.9	-3686.9	86.5	KW-06355
43.32668	-52.71130	-35.5	14.4	13.1	2060.0	161.0	161.9	-2070.2	89.2	KW-06356
45.64185	-53.46185	22.2	23.0	19.2	2981.6	139.6	148.9	-2993.7	88.3	KW-06357
44.39547	-53.47406	-78.1	33.8	25.5	2544.6	147.0	104.4	-2666.8	88.0	KW-06358
45.86776	-53.19007	-56.1	14.6	12.4	1863.8	78.0	109.1	-2979.2	87.4	KW-06359
44.47828	-52.61373	-74.0	24.5	17.8	1933.4	160.5	83.8	-1982.7	88.1	KW-06360
45.17690	-52.99654	-36.6	18.7	11.9	934.6	151.5	80.8	-1006.5	86.5	KW-06361
43.70310	-52.82599	7.4	25.1	14.2	1250.1	188.1	84.2	-1429.2	89.1	KW-06362
45.10933	-53.41540	63.9	32.1	22.0	2023.1	140.3	87.8	-2198.3	88.8	KW-06363
43.00708	-52.55037	63.2	12.0	10.7	909.0	70.1	87.7	-2462.7	89.1	KW-06364
43.70580	-54.35839	-30.7	16.0	9.5	1023.8	63.4	80.2	-3786.8	92.4	KW-06365
44.71974	-54.78535	-41.4	18.8	11.5	1066.2	55.6	60.3	-4365.1	91.9	KW-06366
42.97505	-53.84608	-8.3	16.5	9.8	856.9	52.6	55.8	-3435.5	89.6	KW-06367
43.93088	-54.56964	-35.4	14.7	12.0	1083.7	56.7	61.4	-4124.7	92.5	KW-06368
46.71997	-52.73057	-46.5	12.1	11.7	800.5	37.6	55.3	-3442.2	85.5	KW-06369
43.32991	-53.82066	-7.5	15.1	8.2	550.5	32.7	42.3	-3478.6	89.1	KW-06370
46.12617	-56.93930	-69.6	14.0	11.3	515.1	33.6	51.3	-5347.2	94.7	KW-06371
42.91163	-53.63124	9.3	15.1	8.3	685.2	45.3	40.2	-3257.4	90.4	KW-06372
43.49985	-54.04621	-64.2	12.2	11.0	606.1	38.1	44.8	-3633.6	89.9	KW-06373
42.86926	-56.01414	17.3	14.5	13.2	1082.5	29.7	45.3	-4893.0	96.2	KW-06374
46.32111	-52.61256	8.4	8.7	8.0	553.9	41.0	40.3	-3184.7	85.7	KW-06375
42.85082	-53.32606	10.6	10.3	8.7	439.5	37.7	24.4	-3002.5	90.2	KW-06376
46.07292	-54.23772	76.2	13.3	11.4	730.5	46.0	36.4	-4236.1	89.2	KW-06377
46.60573	-55.30759	4.3	12.6	10.0	488.3	40.3	39.9	-4921.6	87.6	KW-06378
44.29862	-56.34023	-19.5	14.7	10.0	608.6	25.8	38.3	-4931.2	93.5	KW-06379
45.96117	-52.52233	70.3	8.2	6.7	210.4	25.5	31.8	-3223.9	85.1	KW-06380
42.99293	-55.31438	25.9	17.7	13.5	301.0	30.3	21.3	-4117.1	95.0	KW-06381
47.21555	-54.45717	-62.9	5.4	4.7	122.2	31.8	28.8	-4339.1	84.7	KW-06382
47.18741	-55.71498	29.7	15.2	10.9	162.2	34.2	24.3	-5035.3	88.7	KW-06383
47.09630	-52.50515	52.4	7.7	5.7	125.9	31.6	23.7	-3438.4	84.5	KW-06384
43.14575	-55.62814	21.8	17.1	11.7	300.7	25.9	21.7	-4475.8	95.3	KW-06385
45.06542	-55.81529	51.1	12.5	11.0	385.5	22.8	24.5	-4939.8	91.2	KW-06386
44.35280	-55.72054	-1.3	7.8	6.8	166.9	21.1	20.7	-4791.4	93.5	KW-06387
47.44167	-56.12723	-39.0	17.2	12.4	191.9	27.4	20.4	-5172.1	89.8	KW-06388
43.53846	-56.74047	85.9	13.4	11.8	171.6	18.0	21.4	-5074.5	95.6	KW-06389
46.84770	-54.81144	-50.2	9.3	6.3	183.7	46.6	19.4	-4435.5	86.1	KW-06390
46.86050	-57.04098	-0.4	8.0	6.8	122.1	18.3	19.1	-5321.5	93.4	KW-06391
49.63705	-54.46659	-79.5	39.0	16.6	3956.4	180.4	195.7	-4000.0	81.8	KW-06392
48.08184	-52.56171	-30.3	16.8	14.7	3638.8	155.9	197.7	-3652.7	83.5	KW-06393
50.17901	-52.81688	-77.0	16.9	14.5	3437.9	144.2	177.5	-3557.0	78.3	KW-06394
48.98125	-53.50802	-20.2	23.3	18.3	3140.9	157.9	162.7	-3150.7	80.8	KW-06395
47.83675	-53.13921	-28.3	35.7	21.3	2528.3	164.9	132.7	-2554.9	85.0	KW-06396
49.05540	-52.91101	-21.5	16.0	12.6	2445.9	84.5	142.6	-3745.9	82.0	KW-06397
48.32867	-52.94391	-77.5	28.4	16.2	1939.7	161.1	117.1	-1947.9	84.1	KW-06398
50.43664	-52.82838	-84.5	14.7	13.4	2976.4	130.1	106.8	-4154.0	78.1	KW-06399
49.85516	-52.77967	87.6	14.1	12.4	1867.4	58.7	104.2	-4343.6	78.6	KW-06400
48.65482	-53.05907	-79.2	29.4	21.0	2559.9	132.6	85.7	-3193.4	83.6	KW-06401
49.21440	-53.07981	-14.4	7.5	6.8	828.6	33.5	71.8	-3643.6	80.0	KW-06402
51.00855	-53.43988	21.2	26.5	19.7	780.2	47.1	35.5	-3801.7	78.7	KW-06403
50.17877	-53.62011	171.1	9.1	7.3	324.5	16.3	43.8	-4167.4	79.8	KW-06404
50.82266	-56.69867	162.9	13.8	12.5	241.0	21.4	40.0	-5473.1	81.6	KW-06405
50.05244	-56.58506	-69.8	10.5	8.0	197.7	24.0	33.1	-5409.6	82.1	KW-06406
48.79948	-57.11208	20.4	20.0	16.7	211.6	26.0	30.8	-5490.0	85.6	KW-06407
48.15928	-54.69144	155.9	9.2	7.5	254.3	30.9	30.5	-4677.2	83.8	KW-06408
51.53935	-55.59191	169.7	14.3	11.7	196.7	16.8	31.3	-5195.4	78.9	KW-06409
50.02543	-53.27595	78.4	10.5	8.2	155.6	9.0	33.6	-4411.8	79.3	KW-06410
52.47717	-56.43171	170.6	14.5	12.0	1108.7	14.8	29.2	-5206.1	79.7	KW-06411
50.67595	-53.39458	74.9	14.7	11.5	124.3	23.9	24.7	-4112.0	78.9	KW-06412
50.61189	-56.81747	82.7	15.8	12.8	100.4	14.9	27.6	-5494.7	82.0	KW-06413
51.82299	-55.48775	12.5	8.7	6.9	116.5	13.5	25.7	-5187.7	78.4	KW-06414
50.86656	-52.55693	77.5	37.6	37.6	4174.6	192.8	152.0	-5079.0	77.2	KW-06415
48.01215	-53.71852	-26.0	27.4	19.7	1284.5	147.6	116.0	-1674.1	83.2	KW-06416
54.58467	-53.09578	32.9	19.9	15.4	3541.6	121.6	178.3	-4368.6	71.2	KW-06417
56.70535	-53.10132	-85.7	24.8	13.9	2023.9	102.7	113.0	-4433.4	69.6	KW-06418
53.07010	-53.58251	67.3	16.3	13.3	1509.4	82.2	103.7	-3751.2	73.5	KW-06419
56.32429	-53.98693	-1.1	13.9	12.6	1277.7	78.8	97.8	-4637.8	71.7	KW-06420
54.92202	-52.89028	43.6	13.7	11.9	1558.1	48.6	83.2	-4532.9	70.5	KW-06421
56.17252	-55.03576	46.4	26.3	11.6	1169.1	59.2	66.1	-4668.6	80.2	KW-06422
54.62461	-52.68181	27.3	11.9	11.4	1239.9	39.7	73.6	-4412.7	70.3	KW-06423
56.59769	-53.27907	-6.9	10.0	6.3	621.2	69.1	65.5	-3758.7	70.0	KW-06424
56.20312	-55.76523	-73.2	23.6	12.3	1624.9	47.9	73.7	-4544.9	90.3	KW-06425
56.58188	-53.74408	-5.2	8.9	6.7	566.1	65.0	69.8	-4111.1	71.0	KW-06426
57.19852	-57.10253	-78.3	15.4	11.8	1141.1	36.6	43.4	-4891.1	93.8	KW-06427
55.64611	-55.75418	-11.1	14.5	10.3	550.6	54.0	58.2	-3695.5	87.8	KW-06428
57.40205	-57.02458	54.4	31.2	11.4	1291.0	38.8	54.5	-4914.9	94.0	KW-06429
56.70668	-53.94482	47.6	7.9	6.5	439.5	62.6	61.9	-4257.4	71.3	KW-06430
57.15758	-55.40852	-6.0	31.6	11.9	551.0	40.4	40.5	-4326.4	89.0	KW-06431
56.60958	-53.49757	-35.2	19.2	12.6	992.4	56.6	49.2	-4552.4	70.5	KW-06432
53.96352	-53.77374	43.1	7.3	6.1	315.3	39.7	44.7	-4073.7	73.2	KW-06433
56.99184	-56.96233	55.4	15.0	4.9	425.2	22.4	33.9	-4575.1	92.3	KW-06434
55.36718	-52.65048	40.4	12.8	12.3	757.6	37.7	41.3	-4478.2	69.7	KW-06435
56.88701	-52.75358	28.4	26.4	11.6	684.5	39.8	41.5	-4694.2	68.7	KW-06436
54.59587	-57.00081	176.2	12.7	8.1	285.5	28.5	32.1	-4902.7	93.8	KW-06437
56.44952	-54.46488	25.1	26.7	14.4	309.0	34.2	35.8	-4818.7	73.1	KW-06438
54.21270	-53.64370	-74.8	19.2	12.1	528.7	28.9	35.2	-4452.1	72.7	KW-06439
55.70102	-55.55689	61.0	10.3	8.8	539.7	44.6	34.2	-4068.6	85.0	KW-06440
56.75795	-57.43800	68.4	11.8	10.6	111.1	12.3	33.0	-4949.1	94.8	KW-06441
55.89773	-55.94176	169.6	9.4	7.8	394.1	8.0	34.7	-4346.2	90.7	KW-06442
54.08968	-55.32509	0.6	6.7	5.5	117.1	15.4	27.6	-5235.6	76.2	KW-06443
55.46037	-56.41235	-54.7	7.3	6.5	345.5	25.9	29.6	-4663.4	92.1	KW-06444
55.38986	-55.92255	-35.7	19.3	16.8	829.4	32.3	30.3	-4572.2	88.0	KW-06445
56.19005	-54.60890	169.2	11.5	9.4	192.4	28.2	36.0	-4793.0	73.2	KW-06446
